session_id,customer_id,session_start,session_end,session_duration_sec,pages_viewed,device_type,landing_page,traffic_source,campaign_name,converted_flag,revenue
SESS105690,CUST1262,2025-10-27 07:42:57.000000,2025-10-27 07:59:32.000000,995.0,17.0,tablet,home,organic_search,,False,0.0
SESS105691,CUST1407,2025-03-06 05:47:43.000000,2025-03-06 05:57:51.000000,608.0,1.0,mobile,home,paid_search,Valentine's Day Specials,False,0.0
SESS105692,CUST1498,2025-06-17 18:28:23.000000,2025-06-17 18:35:01.000000,398.0,13.0,desktop,category,organic_search,,False,0.0
SESS105693,CUST1410,2026-01-19 09:42:23.000000,2026-01-19 10:09:08.000000,1605.0,11.0,tablet, new_arrivals ,organic_search,,False,
SESS105694,CUST1181,2025-10-13 08:52:11.000000,2025-10-13 09:15:40.000000,1409.0,18.0,tablet,home,organic_search,,False,0.0
SESS105695,,,2026-01-12 23:51:52.000000,660.0,15.0,mobile,home,email,Easter Weekend Sale,False,0.0
SESS105696,CUST1439,2025-08-21 11:19:19.000000,2025-08-21 11:32:04.000000,765.0,20.0,mobile,product,,Valentine's Day Specials,False,0.0
SESS105697,CUST1246,2025-07-12 13:12:06.000000,2025-07-12 13:35:59.000000,1433.0,6.0,desktop,search, paid_search , black friday electronics ,True,
SESS105698,CUST1087,2025-09-01 04:22:18.000000,2025-09-01 04:44:15.000000,1317.0,12.0,mobile,search,referral,,False,0.0
SESS105699,CUST1254,2025-08-19 04:35:53.000000,2025-08-19 04:44:10.000000,497.0,12.0,desktop,home, referral ,,True,220.92
SESS105700,CUST1198,2025-06-13 17:35:11.000000,,1415.0,11.0,desktop, deals ,SOCIAL,Labor Day Savings,False,0.0
SESS105701,,2025-06-10 07:06:40.000000,2025-06-10 07:30:10.000000,1410.0,20.0,desktop,search,direct,,True,86.71
SESS105702,CUST1356,2026-01-27 13:47:04.000000,,625.0,12.0,mobile,search,social,Christmas Countdown,False,0.0
sess105703,CUST1203,2025-07-24 15:31:18.000000,2025-07-24 15:36:38.000000,320.0,10.0, tablet ,new_arrivals,organic_search,,False,0.0
SESS105704,CUST1429,,2025-06-25 08:55:40.000000,45.0,17.0,desktop, new_arrivals ,organic_search,,True,51.95
SESS105705,CUST1242,2026-01-07 03:33:06.000000,2026-01-07 03:58:47.000000,1541.0,1.0,tablet,product,referral,,True,146.18
SESS105706,CUST1270,2025-09-12 20:48:59.000000,2025-09-12 20:54:32.000000,333.0,15.0,tablet,,paid_search,Fall Fashion Preview,False,0.0
SESS105707,CUST1465,2025-07-12 04:58:02.000000,,850.0,5.0,desktop,deals,email,Mid-Year Mega Sale,False,0.0
SESS105708,CUST1403,,2025-12-27 17:30:18.000000,199.0,8.0,tablet,category,paid_search,Labor Day Savings,,0.0
SESS105709,CUST1380,2025-06-10 21:58:49.000000,2025-06-10 22:11:29.000000,760.0,17.0,mobile,deals,referral,,False,0.0
SESS105710,CUST1199,2025-06-22 16:15:40.000000,2025-06-22 16:26:31.000000,651.0,19.0,mobile,,organic_search,,False,0.0
,CUST1360,,2025-06-19 23:46:06.000000,40.0,3.0,tablet,home,direct,,True,48.11
SESS105712,CUST1167,2025-11-05 17:16:19.000000,2025-11-05 17:36:41.000000,1222.0,17.0,tablet, search ,social,Holiday Gift Guide 2026,False,0.0
SESS105713,CUST1074,2025-07-20 01:17:35.000000,2025-07-20 01:18:39.000000,64.0,1.0,mobile,product,referral,,False,0.0
SESS105714,CUST1024,2025-05-12 17:39:47.000000,2025-05-12 17:45:44.000000,357.0,20.0,desktop,home,social,End of Season Clearance,False,0.0
SESS105715,CUST1001,2026-02-06 12:14:32.000000,2026-02-06 12:22:38.000000,486.0,,mobile,,organic_search,,False,0.0
SESS105716,CUST1285,2025-06-30 18:13:51.000000,2025-06-30 18:21:49.000000,,11.0,mobile,new_arrivals,,Valentine's Day Specials,False,0.0
SESS105717,,2025-02-16 06:59:55.000000,2025-02-16 07:14:42.000000,887.0,12.0,tablet,search,organic_search,,True,84.11
SESS105718,CUST1065,2025-04-14 17:42:02.000000,2025-04-14 17:46:35.000000,273.0,2.0,mobile,new_arrivals,direct,,False,0.0
SESS105719,CUST1076,2025-05-24 02:29:59.000000,2025-05-24 02:31:02.000000,63.0,2.0,mobile,deals,direct,,False,0.0
SESS105720, cust1093 ,2025-11-08 17:31:05.000000,2025-11-08 17:49:04.000000,1079.0,19.0,tablet,product,referral,,False,
SESS105721,CUST1477,2026-02-05 01:37:43.000000,2026-02-05 01:40:53.000000,190.0,14.0,tablet,new_arrivals,organic_search,,False,0.0
SESS105722, cust1330 ,2025-06-16 14:52:34.000000,2025-06-16 15:11:16.000000,1122.0,5.0,tablet,category,email,SUMMER BLOWOUT 2026,False,0.0
SESS105723,CUST1110,2025-07-14 10:32:14.000000,2025-07-14 10:38:25.000000,371.0,6.0,tablet,product,email,Diwali Festive Sale,False,0.0
SESS105724,,2025-09-21 04:54:33.000000,2025-09-21 04:59:31.000000,298.0,14.0,tablet,search,referral,,False,0.0
SESS105725,CUST1468,2026-01-20 01:56:46.000000,2026-01-20 01:57:35.000000,49.0,2.0,mobile,product,email,Valentine's Day Specials,True,287.05
SESS105726,CUST1472,2025-06-05 11:18:03.000000,2025-06-05 11:29:32.000000,689.0,4.0,mobile, category ,email,Easter Weekend Sale,False,0.0
,CUST1144,2025-07-08 07:53:11.000000,2025-07-08 08:19:30.000000,1579.0,20.0,desktop,product,social,Mid-Year Mega Sale,True,270.81
SESS105728,CUST1470,2025-06-06 20:14:25.000000,,,18.0,desktop,home,direct,,False,0.0
SESS105729,CUST1338,2025-11-11 21:57:12.000000,2025-11-11 22:10:54.000000,822.0,17.0,tablet,category,organic_search,,False,
SESS105730,CUST1199,2025-10-08 08:07:02.000000,2025-10-08 08:20:20.000000,798.0,15.0,,,referral,,False,0.0
SESS105731,CUST1027,2025-06-25 09:02:29.000000,2025-06-25 09:21:45.000000,1156.0,20.0,mobile,deals,email,Mid-Year Mega Sale,False,0.0
SESS105732,CUST1184,2025-09-28 18:51:16.000000,2025-09-28 18:59:01.000000,465.0,16.0,tablet,HOME,social,Labor Day Savings,False,0.0
SESS105733,CUST1438,2026-01-25 15:57:37.000000,2026-01-25 16:21:29.000000,1432.0,,tablet,category,paid_search,Cyber Monday Deals,False,0.0
SESS105734,CUST1046,2025-09-08 02:55:27.000000,2025-09-08 03:05:47.000000,620.0,7.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105735,CUST1490,2025-05-16 19:28:49.000000,2025-05-16 19:38:45.000000,596.0,5.0,tablet,product,email,Prime Day Rivals,True,250.91
,cust1131,2025-12-02 06:58:44.000000,2025-12-02 07:04:36.000000,,8.0,tablet,category,direct,,False,0.0
SESS105737,CUST1122,,2025-05-16 00:57:47.000000,217.0,13.0,tablet,home,organic_search,,False,0.0
SESS105738,CUST1398,2025-04-14 08:10:32.000000,2025-04-14 08:14:51.000000,259.0,9.0,desktop,home,paid_search,,True,412.53
SESS105739,CUST1499,2025-05-25 23:31:41.000000,2025-05-25 23:42:32.000000,651.0,12.0,tablet,home,direct,,False,0.0
SESS105740,CUST1458,2025-04-22 06:43:12.000000,2025-04-22 06:47:41.000000,269.0,16.0, desktop ,product,email,Cyber Monday Deals,False,0.0
SESS105741,CUST1051,2025-03-25 15:08:55.000000,2025-03-25 15:38:35.000000,1780.0,16.0,desktop,home,paid_search,Valentine's Day Specials,False,0.0
SESS105742,cust1079,,2025-12-24 09:48:25.000000,1676.0,18.0,,home,social,Cyber Monday Deals,False,0.0
SESS105743,CUST1406,2025-07-11 18:45:59.000000,2025-07-11 18:55:31.000000,572.0,11.0,desktop,category,paid_search,Back to School Sale,False,0.0
SESS105744,CUST1108,2026-01-21 16:27:19.000000,2026-01-21 16:45:25.000000,1086.0,3.0,desktop,deals,social,Anniversary Special,False,0.0
SESS105745,CUST1124,2025-08-24 23:31:13.000000,2025-08-24 23:39:58.000000,525.0,3.0,desktop,deals,social,Holiday Gift Guide 2026,False,0.0
SESS105746,CUST1100,2026-01-23 09:43:31.000000,2026-01-23 09:45:01.000000,90.0,12.0,,deals,paid_search,Valentine's Day Specials,True,297.84
SESS105747,,2025-02-15 08:43:04.000000,2025-02-15 08:52:01.000000,537.0,1.0,,category,organic_search,,False,0.0
SESS105748,CUST1097,2025-03-21 02:07:43.000000,2025-03-21 02:29:03.000000,1280.0,1.0,tablet,home,paid_search,Winter Warmup Deals,True,218.57
SESS105749,CUST1306,2025-06-18 22:07:50.000000,2025-06-18 22:23:45.000000,955.0,16.0,tablet,home,paid_search,Fall Fashion Preview,False,0.0
SESS105750,CUST1336,2025-12-19 14:43:58.000000,2025-12-19 14:59:14.000000,916.0,9.0,DESKTOP,,referral,,False,0.0
,CUST1482,2025-09-19 09:49:49.000000,2025-09-19 10:01:34.000000,705.0,2.0,desktop,product,organic_search,,False,0.0
SESS105752,CUST1455,2025-11-23 06:43:49.000000,2025-11-23 07:12:27.000000,1718.0,17.0,,category,social,Valentine's Day Specials,False,0.0
SESS105753,CUST1351,2025-03-05 10:25:08.000000,2025-03-05 10:42:09.000000,1021.0,3.0,mobile,product,direct,,False,0.0
SESS105754,CUST1261,2025-02-26 05:42:28.000000,2025-02-26 06:10:30.000000,1682.0,3.0,mobile,search,social,,False,0.0
SESS105755,CUST1320,2025-12-30 22:31:22.000000,2025-12-30 22:47:05.000000,943.0,9.0,tablet,new_arrivals,social,New Year New You 2026,False,0.0
SESS105756,CUST1170,2025-04-18 03:24:43.000000,2025-04-18 03:51:16.000000,1593.0,9.0,desktop,new_arrivals,paid_search,Easter Weekend Sale,False,0.0
SESS105757,CUST1287,2025-08-21 09:22:18.000000,2025-08-21 09:44:45.000000,1347.0,19.0,desktop,search,paid_search,Fall Fashion Preview,False,0.0
SESS105758,CUST1015,2025-07-30 05:01:42.000000,2025-07-30 05:19:24.000000,1062.0,9.0,desktop,deals,email,Valentine's Day Specials,False,0.0
SESS105759,CUST1291,2025-11-25 13:32:39.000000,2025-11-25 13:52:46.000000,1207.0,2.0,mobile,deals,paid_search,Valentine's Day Specials,False,0.0
SESS105760,CUST1404,2025-08-18 09:54:13.000000,2025-08-18 10:10:22.000000,969.0,1.0,mobile,new_arrivals,paid_search,Anniversary Special,False,0.0
SESS105761,CUST1405,2025-10-08 12:00:00.000000,2025-10-08 12:23:29.000000,1409.0,20.0,mobile,category,paid_search,Summer Blowout 2026,True,493.01
SESS105762,CUST1144,2025-09-10 08:27:39.000000,2025-09-10 08:48:10.000000,1231.0,4.0,tablet,product,email,Fall Fashion Preview,False,0.0
SESS105763,CUST1456,2025-05-16 14:52:20.000000,2025-05-16 14:57:15.000000,295.0,14.0,mobile,category,referral,,False,0.0
SESS105764,CUST1143,2025-10-07 23:11:51.000000,,540.0,20.0,tablet,home,organic_search,,False,
SESS105765,CUST1219,2025-09-09 19:14:35.000000,2025-09-09 19:32:40.000000,1085.0,20.0,tablet,new_arrivals,organic_search,,False,0.0
SESS105766,CUST1343,2025-03-17 14:42:46.000000,2025-03-17 14:45:46.000000,180.0,14.0,tablet,product,email,Back to School Sale,False,0.0
SESS105767,CUST1151,2026-02-14 20:35:35.000000,2026-02-14 20:45:38.000000,603.0,7.0,tablet,search,social, easter weekend sale ,False,0.0
SESS105768,CUST1118,2025-12-02 03:35:29.000000,2025-12-02 04:00:26.000000,1497.0,20.0,desktop,search,referral,,False,0.0
SESS105769,CUST1305,2025-11-03 03:55:27.000000,2025-11-03 04:00:13.000000,286.0,,tablet,new_arrivals,referral,,False,0.0
SESS105770,CUST1186,2025-12-24 06:18:43.000000,2025-12-24 06:40:56.000000,1333.0,10.0,mobile,category,paid_search,Anniversary Special,True,429.06
SESS105771,CUST1390,2025-06-21 13:06:08.000000,,478.0,8.0,desktop,search,direct,,False,0.0
SESS105772,CUST1153,2025-02-27 02:33:43.000000,2025-02-27 03:01:35.000000,1672.0,3.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105773,CUST1167,2025-06-22 04:58:24.000000,2025-06-22 05:22:47.000000,1463.0,17.0,tablet,home,email,Valentine's Day Specials,False,0.0
SESS105774,CUST1087,2025-12-04 05:56:53.000000,2025-12-04 06:06:20.000000,567.0,20.0,tablet,category,social,Holiday Gift Guide 2026,False,0.0
SESS105775,CUST1453,2025-12-24 07:43:28.000000,2025-12-24 07:45:32.000000,124.0,,desktop,home,organic_search,,False,0.0
SESS105776,CUST1353,2025-06-04 08:07:14.000000,2025-06-04 08:36:14.000000,1740.0,9.0,tablet,deals,social,Diwali Festive Sale,False,0.0
SESS105777,CUST1417,,2025-05-24 01:12:59.000000,779.0,6.0,,new_arrivals,email,Winter Warmup Deals,False,0.0
SESS105778,CUST1453,2025-09-30 12:01:40.000000,2025-09-30 12:26:34.000000,1494.0,5.0,mobile,search,referral,,False,0.0
SESS105779,CUST1042,2025-07-03 21:04:38.000000,2025-07-03 21:12:14.000000,456.0,7.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105780,CUST1154,2025-11-07 19:15:16.000000,2025-11-07 19:17:50.000000,154.0,15.0,desktop,deals,paid_search,Anniversary Special,False,0.0
SESS105781,CUST1379,2025-04-05 04:09:07.000000,2025-04-05 04:22:34.000000,807.0,8.0,mobile,home,direct,,False,0.0
SESS105782,CUST1015,2025-10-21 20:54:45.000000,2025-10-21 21:14:09.000000,1164.0,2.0,tablet,new_arrivals,referral,,False,0.0
,,2025-11-16 01:12:22.000000,2025-11-16 01:17:00.000000,278.0,15.0,mobile,category,organic_search,,False,0.0
SESS105784,CUST1264,2025-12-24 00:57:28.000000,2025-12-24 01:26:02.000000,1714.0,6.0,desktop,new_arrivals,email,,True,441.51
SESS105785,,2025-12-31 01:21:15.000000,2025-12-31 01:35:51.000000,,11.0,desktop,category,organic_search,,True,318.01
SESS105786,CUST1419,2025-07-17 16:32:41.000000,2025-07-17 16:51:20.000000,1119.0,17.0,tablet,deals,,,False,0.0
SESS105787,CUST1010,2025-05-15 06:32:35.000000,2025-05-15 06:45:12.000000,757.0,13.0, tablet ,home,referral,,False,0.0
SESS105788,CUST1129,2025-03-24 16:13:24.000000,2025-03-24 16:33:59.000000,1235.0,,mobile,category,organic_search,,False,0.0
,CUST1074,2026-01-14 07:47:29.000000,2026-01-14 08:16:49.000000,1760.0,8.0,mobile,category,paid_search,Winter Warmup Deals,False,0.0
SESS105790,CUST1001,2026-01-13 11:15:28.000000,2026-01-13 11:37:37.000000,1329.0,15.0,,new_arrivals,social,Spring Clearance,,0.0
SESS105791,CUST1181,2025-02-19 05:09:46.000000,2025-02-19 05:24:51.000000,905.0,6.0,tablet,search,referral,,False,0.0
SESS105792,CUST1164,2025-04-14 02:19:28.000000,2025-04-14 02:46:25.000000,1617.0,10.0,desktop,search,referral,,False,0.0
SESS105793,CUST1040,2025-12-16 11:39:19.000000,2025-12-16 11:44:06.000000,287.0,15.0,tablet,category,organic_search,,False,
SESS105794,CUST1162,2025-07-11 21:56:03.000000,2025-07-11 22:23:54.000000,1671.0,18.0,mobile,product,referral,,False,0.0
SESS105795,CUST1388,2025-10-20 09:56:32.000000,2025-10-20 10:01:54.000000,,8.0,mobile,search,paid_search,Flash Sale Weekend,False,0.0
SESS105796,,2025-02-20 13:13:23.000000,2025-02-20 13:35:03.000000,1300.0,4.0, tablet ,new_arrivals,paid_search,Easter Weekend Sale,False,0.0
SESS105797,CUST1155,2025-09-23 00:30:43.000000,2025-09-23 00:35:49.000000,306.0,20.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105798,CUST1262,,2025-09-06 15:47:38.000000,787.0,5.0,tablet,search,referral,,False,0.0
SESS105799,CUST1404,2025-06-25 12:07:31.000000,2025-06-25 12:31:36.000000,1445.0,3.0,tablet,category,direct,,False,0.0
SESS105800,CUST1198,2025-12-17 11:00:54.000000,2025-12-17 11:14:47.000000,833.0,16.0,tablet,category,email,Spring Clearance,False,0.0
SESS105801,CUST1441,,2025-11-02 23:06:14.000000,689.0,14.0,,category,referral,,False,0.0
SESS105802,CUST1405,2025-12-19 03:32:47.000000,2025-12-19 03:35:24.000000,157.0,12.0,mobile,deals,organic_search,,False,0.0
SESS105803,CUST1175,2025-04-20 11:28:58.000000,2025-04-20 11:49:24.000000,1226.0,14.0,desktop,product,email,Spring Clearance,True,248.6
SESS105804,CUST1053,2025-08-16 14:32:32.000000,2025-08-16 14:38:39.000000,367.0,14.0,desktop,home,direct,,,0.0
SESS105805,CUST1203,2025-08-05 01:22:21.000000,2025-08-05 01:52:18.000000,1797.0,16.0,mobile,search,referral,,False,0.0
SESS105806,CUST1297,2026-01-07 15:47:51.000000,2026-01-07 15:58:01.000000,,3.0,tablet, home ,,Mid-Year Mega Sale,False,0.0
SESS105807,CUST1131,2025-08-18 22:58:52.000000,2025-08-18 23:08:39.000000,587.0,20.0,tablet,home,paid_search,fall fashion preview,,452.78
SESS105808,CUST1299,2026-02-09 22:40:00.000000,2026-02-09 22:53:28.000000,808.0,13.0,mobile,,referral,,False,0.0
SESS105809,CUST1298,2025-03-07 13:54:06.000000,2025-03-07 14:23:37.000000,1771.0,9.0,desktop,product,,Mid-Year Mega Sale,False,0.0
SESS105810,,2025-10-18 05:57:53.000000,,350.0,15.0,tablet,new_arrivals,referral,,False,0.0
SESS105811,CUST1218,2025-03-08 21:24:03.000000,2025-03-08 21:38:37.000000,874.0,12.0,mobile,search,social,Valentine's Day Specials,False,0.0
SESS105812,CUST1158,2025-06-30 05:11:06.000000,2025-06-30 05:24:42.000000,816.0,3.0,desktop,deals,social, Prime Day Rivals ,False,
SESS105813,CUST1317,2025-12-26 12:08:00.000000,2025-12-26 12:16:36.000000,516.0,15.0,desktop,new_arrivals,referral,,,0.0
SESS105814,CUST1212,2025-08-09 22:49:05.000000,2025-08-09 23:06:43.000000,1058.0,3.0,tablet,product,email,Fall Fashion Preview,False,0.0
SESS105815,CUST1156,2025-08-11 17:47:37.000000,2025-08-11 18:16:30.000000,1733.0,16.0,tablet,search,direct,,,0.0
SESS105816,CUST1274,2025-07-14 11:58:19.000000,2025-07-14 12:23:00.000000,1481.0,12.0,tablet,,direct,,False,0.0
SESS105817,CUST1383,2025-11-05 22:12:05.000000,2025-11-05 22:19:41.000000,456.0,12.0,desktop,deals,paid_search,Winter Warmup Deals,False,0.0
SESS105818,CUST1022,2025-06-19 06:19:39.000000,2025-06-19 06:35:12.000000,933.0,4.0,mobile,new_arrivals,email,Diwali Festive Sale,,
SESS105819,CUST1154,2026-01-10 21:39:23.000000,2026-01-10 21:55:20.000000,957.0,16.0,mobile,search,paid_search,Anniversary Special,False,0.0
SESS105820,CUST1358,2025-12-10 00:44:48.000000,2025-12-10 01:10:57.000000,1569.0,,mobile,search,paid_search,,False,0.0
SESS105821,CUST1032,2025-05-17 01:39:24.000000,2025-05-17 02:04:34.000000,1510.0,14.0,tablet,category,social,,True,279.9
SESS105822,CUST1021,2025-10-07 10:33:51.000000,2025-10-07 10:34:27.000000,36.0,10.0,desktop,home,organic_search,,True,467.74
 sess105823 ,CUST1326,2026-01-14 15:27:34.000000,2026-01-14 15:29:12.000000,98.0,9.0,mobile,deals,paid_search,Spring Clearance,False,0.0
SESS105824,CUST1159,2025-05-09 08:39:16.000000,2025-05-09 08:40:31.000000,75.0,18.0,mobile,deals,organic_search,,True,316.12
SESS105825,CUST1448,2025-03-26 21:41:31.000000,2025-03-26 21:56:25.000000,894.0,,desktop,new_arrivals, email ,Anniversary Special,False,0.0
SESS105826,CUST1194,2025-07-29 02:07:41.000000,2025-07-29 02:13:21.000000,340.0,1.0,mobile,deals,direct,,False,0.0
SESS105827,CUST1375,2025-08-02 02:05:51.000000,2025-08-02 02:16:16.000000,625.0,8.0,mobile,, social ,Holiday Gift Guide 2026,True,307.29
SESS105828,,2026-01-06 23:12:45.000000,2026-01-06 23:32:16.000000,1171.0,17.0,mobile,deals,paid_search,End of Season Clearance,,0.0
SESS105829,CUST1237,2025-08-19 07:24:33.000000,,1228.0,5.0,desktop,product,referral,,False,0.0
SESS105830,CUST1022,2025-03-08 09:21:41.000000,2025-03-08 09:49:44.000000,1683.0,,mobile,home,,,False,0.0
SESS105831,CUST1237,2025-06-28 04:14:58.000000,2025-06-28 04:37:51.000000,1373.0,10.0,mobile,new_arrivals,paid_search,Valentine's Day Specials,False,0.0
SESS105832,CUST1371,2025-06-19 05:33:07.000000,2025-06-19 05:49:14.000000,967.0,10.0,tablet,new_arrivals,organic_search,,True,304.47
SESS105833,CUST1282,2025-05-08 00:27:15.000000,2025-05-08 00:52:35.000000,1520.0,5.0,desktop,home,,Diwali Festive Sale,True,232.95
SESS105834,CUST1132,2025-09-03 14:26:04.000000,2025-09-03 14:40:04.000000,840.0,12.0,,home,direct,,False,0.0
sess105835,CUST1271,2025-06-27 20:03:02.000000,2025-06-27 20:18:30.000000,928.0,,desktop,CATEGORY,referral,,True,163.02
SESS105836,,2025-11-04 14:29:08.000000,2025-11-04 14:47:31.000000,1103.0,15.0,tablet,new_arrivals,referral,,False,0.0
SESS105837,CUST1467,2026-01-28 23:14:09.000000,2026-01-28 23:41:33.000000,1644.0,20.0,desktop,category,paid_search,Christmas Countdown,False,0.0
SESS105838,CUST1126,2025-10-09 01:58:21.000000,2025-10-09 02:06:12.000000,471.0,5.0,desktop,new_arrivals,direct,,,0.0
SESS105839,CUST1086,2025-09-06 16:42:09.000000,2025-09-06 17:04:31.000000,1342.0,12.0,desktop,product,organic_search,,False,0.0
SESS105840,CUST1160,2025-03-06 09:36:17.000000,2025-03-06 09:48:59.000000,762.0,11.0,tablet,category,paid_search,Flash Sale Weekend,False,0.0
,CUST1392,2025-09-08 07:57:16.000000,2025-09-08 07:58:43.000000,87.0,15.0,mobile,new_arrivals,paid_search,Anniversary Special,False,0.0
SESS105842,CUST1493,2025-08-04 11:58:21.000000,2025-08-04 12:19:58.000000,1297.0,6.0,desktop,new_arrivals,organic_search,,False,0.0
SESS105843,CUST1054,2025-08-14 22:32:21.000000,2025-08-14 22:46:50.000000,869.0,15.0, mobile ,category,paid_search,Summer Blowout 2026,,0.0
SESS105844,CUST1356,2025-12-16 03:02:36.000000,2025-12-16 03:20:27.000000,1071.0,2.0,desktop,new_arrivals,paid_search,Summer Blowout 2026,,0.0
SESS105845,CUST1332,2025-02-22 01:59:14.000000,2025-02-22 02:28:34.000000,1760.0,7.0,mobile,search,organic_search,,False,0.0
SESS105846,CUST1091,2025-06-28 16:01:00.000000,2025-06-28 16:03:24.000000,144.0,6.0,mobile,,social,Spring Clearance,True,297.38
SESS105847,CUST1365,2025-09-08 18:13:01.000000,2025-09-08 18:21:31.000000,510.0,,desktop,search, email ,Fall Fashion Preview,False,0.0
SESS105848,,2025-12-21 18:18:12.000000,2025-12-21 18:46:17.000000,1685.0,5.0,,home,SOCIAL,Easter Weekend Sale,False,0.0
SESS105849,CUST1047,2025-07-30 20:44:00.000000,2025-07-30 20:45:16.000000,76.0,16.0,tablet,deals,social,Mid-Year Mega Sale,False,0.0
SESS105850,CUST1471,2025-11-14 04:33:22.000000,2025-11-14 05:01:25.000000,1683.0,,desktop,search,referral,,False,0.0
SESS105851, cust1265 ,2025-10-13 23:53:39.000000,2025-10-14 00:11:07.000000,1048.0,11.0,mobile,product,direct,,False,0.0
SESS105852,CUST1137,2025-10-03 16:29:19.000000,2025-10-03 16:50:05.000000,1246.0,8.0,mobile,product,referral,,False,
SESS105853,CUST1407,,2025-12-12 18:50:41.000000,1444.0,16.0,,deals,referral,,False,0.0
SESS105854,CUST1125,2025-06-27 16:21:34.000000,2025-06-27 16:37:57.000000,983.0,10.0,tablet,new_arrivals,social,Easter Weekend Sale,False,0.0
SESS105855, cust1219 ,2025-03-14 15:03:07.000000,2025-03-14 15:07:37.000000,270.0,2.0,tablet,search,direct,,False,0.0
